"word","sentiment","Polarität"
"lebendigeren",0.0947,"positive"
"lebendigerer",0.0947,"positive"
"lebendigeres",0.0947,"positive"
"lebensfähigem",0.004,"positive"
"lebensfähigste",0.004,"positive"
"lebensfähigeren",0.004,"positive"
"lebensfähigerem",0.004,"positive"
"lebensfähige",0.004,"positive"
"lebensfähigster",0.004,"positive"
"lebensfähigstes",0.004,"positive"
"lebensfähigerer",0.004,"positive"
"lebensfähigstem",0.004,"positive"
"lebensfähigsten",0.004,"positive"
"lebensfähigeres",0.004,"positive"
"lebensfähigere",0.004,"positive"
"lebensfähiges",0.004,"positive"
"lebensfähiger",0.004,"positive"
"lebensfähigen",0.004,"positive"
"lebhaftere",0.2146,"positive"
"lebhaften",0.2146,"positive"
"lebhaftestes",0.2146,"positive"
"lebhaftem",0.2146,"positive"
"lebhaftester",0.2146,"positive"
"lebhaftes",0.2146,"positive"
"lebhafte",0.2146,"positive"
"lebhafter",0.2146,"positive"
"lebhafterem",0.2146,"positive"
"lebhafteren",0.2146,"positive"
"lebhaftestem",0.2146,"positive"
"lebhaftesten",0.2146,"positive"
"lebhafteste",0.2146,"positive"
"lebhafterer",0.2146,"positive"
"lebhafteres",0.2146,"positive"
"legalste",0.004,"positive"
"legalstes",0.004,"positive"
"legale",0.004,"positive"
"legalerem",0.004,"positive"
"legaleren",0.004,"positive"
"legalsten",0.004,"positive"
"legalstem",0.004,"positive"
"legales",0.004,"positive"
"legaler",0.004,"positive"
"legalster",0.004,"positive"
"legalem",0.004,"positive"
"legalere",0.004,"positive"
"legalen",0.004,"positive"
"legalerer",0.004,"positive"
"legaleres",0.004,"positive"
"legendärerem",0.004,"positive"
"legendäreren",0.004,"positive"
"legendäreres",0.004,"positive"
"legendärere",0.004,"positive"
"legendärerer",0.004,"positive"
"legendärster",0.004,"positive"
"legendärstes",0.004,"positive"
"legendäre",0.004,"positive"
"legendäres",0.004,"positive"
"legendärer",0.004,"positive"
"legendärste",0.004,"positive"
"legendären",0.004,"positive"
"legendärstem",0.004,"positive"
"legendärsten",0.004,"positive"
"legendärem",0.004,"positive"
"legitimsten",0.004,"positive"
"legitimstem",0.004,"positive"
"legitime",0.004,"positive"
"legitimster",0.004,"positive"
"legitimstes",0.004,"positive"
"legitimem",0.004,"positive"
"legitimen",0.004,"positive"
"legitimeres",0.004,"positive"
"legitimste",0.004,"positive"
"legitimeren",0.004,"positive"
"legitimerem",0.004,"positive"
"legitimere",0.004,"positive"
"legitimerer",0.004,"positive"
"legitimer",0.004,"positive"
"legitimes",0.004,"positive"
"leichte",0.004,"positive"
"leichteste",0.004,"positive"
"leichteren",0.004,"positive"
"leichterem",0.004,"positive"
"leichtere",0.004,"positive"
"leichterer",0.004,"positive"
"leichteres",0.004,"positive"
"leichtestem",0.004,"positive"
"leichtesten",0.004,"positive"
"leichten",0.004,"positive"
"leichtester",0.004,"positive"
"leichtes",0.004,"positive"
"leichtestes",0.004,"positive"
"leichter",0.004,"positive"
"leichtem",0.004,"positive"
"leidenschaftlicherem",0.1988,"positive"
"leidenschaftlichem",0.1988,"positive"
"leidenschaftlichere",0.1988,"positive"
"leidenschaftlichen",0.1988,"positive"
"leidenschaftlicheren",0.1988,"positive"
"leidenschaftliche",0.1988,"positive"
"leidenschaftlichstem",0.1988,"positive"
"leidenschaftlichste",0.1988,"positive"
"leidenschaftlichsten",0.1988,"positive"
"leidenschaftlicheres",0.1988,"positive"
"leidenschaftlicherer",0.1988,"positive"
"leidenschaftliches",0.1988,"positive"
"leidenschaftlicher",0.1988,"positive"
"leidenschaftlichster",0.1988,"positive"
"leidenschaftlichstes",0.1988,"positive"
"leistungsfähigsten",0.3222,"positive"
"leistungsfähigen",0.3222,"positive"
"leistungsfähige",0.3222,"positive"
"leistungsfähigem",0.3222,"positive"
"leistungsfähiger",0.3222,"positive"
"leistungsfähigerem",0.3222,"positive"
"leistungsfähigstem",0.3222,"positive"
"leistungsfähigeren",0.3222,"positive"
"leistungsfähigerer",0.3222,"positive"
"leistungsfähigeres",0.3222,"positive"
"leistungsfähigere",0.3222,"positive"
"leistungsfähigste",0.3222,"positive"
"leistungsfähigstes",0.3222,"positive"
"leistungsfähiges",0.3222,"positive"
"leistungsfähigster",0.3222,"positive"
"leistungsstarke",0.004,"positive"
"leistungsstarkem",0.004,"positive"
"leistungsstarken",0.004,"positive"
"leistungsstarker",0.004,"positive"
"leistungsstarkes",0.004,"positive"
"leistungsstärkere",0.004,"positive"
"leistungsstärkerem",0.004,"positive"
"leistungsstärkeren",0.004,"positive"
"leistungsstärkerer",0.004,"positive"
"leistungsstärkeres",0.004,"positive"
"leistungsstärkste",0.004,"positive"
"leistungsstärkstem",0.004,"positive"
"leistungsstärksten",0.004,"positive"
"leistungsstärkster",0.004,"positive"
"leistungsstärkstes",0.004,"positive"
"lerntest",0.2492,"positive"
"lernest",0.2492,"positive"
"lernten",0.2492,"positive"
"lernt",0.2492,"positive"
"lerntet",0.2492,"positive"
"lernte",0.2492,"positive"
"gelernt",0.2492,"positive"
"lernst",0.2492,"positive"
"lernet",0.2492,"positive"
"lerne",0.2492,"positive"
"leuchtende",0.0821,"positive"
"leuchtendem",0.0821,"positive"
"leuchtenden",0.0821,"positive"
"leuchtender",0.0821,"positive"
"leuchtendes",0.0821,"positive"
"leuchtendere",0.0821,"positive"
"leuchtenderem",0.0821,"positive"
"leuchtenderen",0.0821,"positive"
"leuchtenderer",0.0821,"positive"
"leuchtenderes",0.0821,"positive"
"leuchtendste",0.0821,"positive"
"leuchtendstem",0.0821,"positive"
"leuchtendsten",0.0821,"positive"
"leuchtendster",0.0821,"positive"
"leuchtendstes",0.0821,"positive"
"leutseligere",0.004,"positive"
"leutseligster",0.004,"positive"
"leutseligstes",0.004,"positive"
"leutseligsten",0.004,"positive"
"leutseligstem",0.004,"positive"
"leutseligste",0.004,"positive"
"leutseligeren",0.004,"positive"
"leutseligerem",0.004,"positive"
"leutseligeres",0.004,"positive"
"leutseligerer",0.004,"positive"
"leutselige",0.004,"positive"
"leutseligem",0.004,"positive"
"leutseligen",0.004,"positive"
"leutseliges",0.004,"positive"
"leutseliger",0.004,"positive"
"liberaleres",0.004,"positive"
"liberale",0.004,"positive"
"liberalstem",0.004,"positive"
"liberalsten",0.004,"positive"
"liberaleren",0.004,"positive"
"liberalster",0.004,"positive"
"liberalerem",0.004,"positive"
"liberalstes",0.004,"positive"
"liberalerer",0.004,"positive"
"liberaler",0.004,"positive"
"liberalere",0.004,"positive"
"liberales",0.004,"positive"
"liberalste",0.004,"positive"
"liberalen",0.004,"positive"
"liberalem",0.004,"positive"
"liebster",0.1131,"positive"
"liebstes",0.1131,"positive"
"liebes",0.1131,"positive"
"liebere",0.1131,"positive"
"lieben",0.1131,"positive"
"liebem",0.1131,"positive"
"lieberen",0.1131,"positive"
"liebstem",0.1131,"positive"
"lieber",0.1131,"positive"
"lieberes",0.1131,"positive"
"lieberer",0.1131,"positive"
"liebsten",0.1131,"positive"
"liebe",0.1131,"positive"
"lieberem",0.1131,"positive"
"liebste",0.1131,"positive"
"liebenswertesten",0.2077,"positive"
"liebenswertestem",0.2077,"positive"
"liebenswerteres",0.2077,"positive"
"liebenswerterer",0.2077,"positive"
"liebenswertem",0.2077,"positive"
"liebenswerterem",0.2077,"positive"
"liebenswerten",0.2077,"positive"
"liebenswerteren",0.2077,"positive"
"liebenswerter",0.2077,"positive"
"liebenswertere",0.2077,"positive"
"liebenswertes",0.2077,"positive"
"liebenswerteste",0.2077,"positive"
"liebenswerte",0.2077,"positive"
"liebenswertester",0.2077,"positive"
"liebenswertestes",0.2077,"positive"
"liebenswürdigsten",0.2001,"positive"
"liebenswürdigstem",0.2001,"positive"
"liebenswürdigem",0.2001,"positive"
"liebenswürdigste",0.2001,"positive"
"liebenswürdigen",0.2001,"positive"
"liebenswürdigeres",0.2001,"positive"
"liebenswürdige",0.2001,"positive"
"liebenswürdigstes",0.2001,"positive"
"liebenswürdiger",0.2001,"positive"
"liebenswürdigerer",0.2001,"positive"
"liebenswürdiges",0.2001,"positive"
"liebenswürdigerem",0.2001,"positive"
"liebenswürdigster",0.2001,"positive"
"liebenswürdigere",0.2001,"positive"
"liebenswürdigeren",0.2001,"positive"
"liebevolleren",0.4657,"positive"
"liebevollstem",0.4657,"positive"
"liebevollsten",0.4657,"positive"
"liebevolle",0.4657,"positive"
"liebevollerem",0.4657,"positive"
"liebevollerer",0.4657,"positive"
"liebevolleres",0.4657,"positive"
"liebevollere",0.4657,"positive"
"liebevollste",0.4657,"positive"
"liebevollen",0.4657,"positive"
"liebevollem",0.4657,"positive"
"liebevolles",0.4657,"positive"
"liebevoller",0.4657,"positive"
"liebevollstes",0.4657,"positive"
"liebevollster",0.4657,"positive"
"lindertest",0.004,"positive"
"linderten",0.004,"positive"
"gelindert",0.004,"positive"
"linderte",0.004,"positive"
"linderen",0.004,"positive"
"linderst",0.004,"positive"
"lindert",0.004,"positive"
"lindere",0.004,"positive"
"lindertet",0.004,"positive"
"lobten",0.4445,"positive"
"lobtest",0.4445,"positive"
"lobtet",0.4445,"positive"
"gelobt",0.4445,"positive"
"lobt",0.4445,"positive"
"lobest",0.4445,"positive"
"lobe",0.4445,"positive"
"lobte",0.4445,"positive"
"lobet",0.4445,"positive"
"lobst",0.4445,"positive"
"lobenswerte",0.0821,"positive"
"lobenswerteres",0.0821,"positive"
"lobenswertem",0.0821,"positive"
"lobenswertere",0.0821,"positive"
"lobenswerterer",0.0821,"positive"
"lobenswerten",0.0821,"positive"
"lobenswerterem",0.0821,"positive"
"lobenswerteren",0.0821,"positive"
"lobenswerter",0.0821,"positive"
"lobenswertes",0.0821,"positive"
"lobenswerteste",0.0821,"positive"
"lobenswertesten",0.0821,"positive"
"lobenswertestem",0.0821,"positive"
"lobenswertester",0.0821,"positive"
"lobenswertestes",0.0821,"positive"
"lockreren",0.2381,"positive"
"lockererer",0.2381,"positive"
"lockrerem",0.2381,"positive"
"lockereres",0.2381,"positive"
"lockere",0.2381,"positive"
"lockrer",0.2381,"positive"
"lockreres",0.2381,"positive"
"lockrere",0.2381,"positive"
"lockersten",0.2381,"positive"
"lockerere",0.2381,"positive"
"lockeres",0.2381,"positive"
"lockerer",0.2381,"positive"
"lockerstem",0.2381,"positive"
"lockrerer",0.2381,"positive"
"lockerste",0.2381,"positive"
"lockerstes",0.2381,"positive"
"lockerster",0.2381,"positive"
"lockereren",0.2381,"positive"
"lockeren",0.2381,"positive"
"lockererem",0.2381,"positive"
"lockerem",0.2381,"positive"
"logischstes",0.0936,"positive"
"logischster",0.0936,"positive"
"logischere",0.0936,"positive"
"logischen",0.0936,"positive"
"logischste",0.0936,"positive"
"logischem",0.0936,"positive"
"logisches",0.0936,"positive"
"logischer",0.0936,"positive"
"logischerer",0.0936,"positive"
"logischeres",0.0936,"positive"
"logischsten",0.0936,"positive"
"logischerem",0.0936,"positive"
"logische",0.0936,"positive"
"logischeren",0.0936,"positive"
"logischstem",0.0936,"positive"
"lohntest",0.004,"positive"
"lohnet",0.004,"positive"
"lohntet",0.004,"positive"
"lohnten",0.004,"positive"
"lohnt",0.004,"positive"
"lohne",0.004,"positive"
"lohnst",0.004,"positive"
"lohnest",0.004,"positive"
"lohnte",0.004,"positive"
"lohnendem",0.1875,"positive"
"lohnendere",0.1875,"positive"
"lohnenderes",0.1875,"positive"
"lohnenden",0.1875,"positive"
"lohnenderer",0.1875,"positive"
"lohnendste",0.1875,"positive"
"lohnender",0.1875,"positive"
"lohnenderen",0.1875,"positive"
"lohnende",0.1875,"positive"
"lohnendstem",0.1875,"positive"
"lohnenderem",0.1875,"positive"
"lohnendsten",0.1875,"positive"
"lohnendstes",0.1875,"positive"
"lohnendster",0.1875,"positive"
"lohnendes",0.1875,"positive"
"loyalste",0.004,"positive"
"loyale",0.004,"positive"
"loyaleren",0.004,"positive"
"loyalerem",0.004,"positive"
"loyalerer",0.004,"positive"
"loyalstes",0.004,"positive"
"loyaleres",0.004,"positive"
"loyalster",0.004,"positive"
"loyalere",0.004,"positive"
"loyalstem",0.004,"positive"
"loyalsten",0.004,"positive"
"loyalen",0.004,"positive"
"loyalem",0.004,"positive"
"loyaler",0.004,"positive"
"loyales",0.004,"positive"
"lukrativere",0.004,"positive"
"lukrativste",0.004,"positive"
"lukrativerer",0.004,"positive"
"lukrativeres",0.004,"positive"
"lukrativerem",0.004,"positive"
"lukrativeren",0.004,"positive"
"lukrative",0.004,"positive"
"lukratives",0.004,"positive"
"lukrativstem",0.004,"positive"
"lukrativsten",0.004,"positive"
"lukrativer",0.004,"positive"
"lukrativster",0.004,"positive"
"lukrativem",0.004,"positive"
"lukrativstes",0.004,"positive"
"lukrativen",0.004,"positive"
"luxuriösem",0.0835,"positive"
"luxuriösen",0.0835,"positive"
"luxuriösere",0.0835,"positive"
"luxuriöser",0.0835,"positive"
"luxuriöses",0.0835,"positive"
"luxuriöserem",0.0835,"positive"
"luxuriösester",0.0835,"positive"
"luxuriöseren",0.0835,"positive"
"luxuriösestes",0.0835,"positive"
"luxuriöserer",0.0835,"positive"
"luxuriöseres",0.0835,"positive"
"luxuriöseste",0.0835,"positive"
"luxuriöse",0.0835,"positive"
"luxuriösesten",0.0835,"positive"
"luxuriösestem",0.0835,"positive"
"lächele",0.3399,"positive"
"lächle",0.3399,"positive"
"lächelst",0.3399,"positive"
"lächelt",0.3399,"positive"
"lächlest",0.3399,"positive"
"lächlet",0.3399,"positive"
"lächelte",0.3399,"positive"
"lächeltest",0.3399,"positive"
"lächelten",0.3399,"positive"
"lächeltet",0.3399,"positive"
"gelächelt",0.3399,"positive"
"lässige",0.2095,"positive"
"lässigem",0.2095,"positive"
"lässigen",0.2095,"positive"
"lässiger",0.2095,"positive"
"lässiges",0.2095,"positive"
"lässigere",0.2095,"positive"
"lässigerem",0.2095,"positive"
"lässigeren",0.2095,"positive"
"lässigerer",0.2095,"positive"
"lässigeres",0.2095,"positive"
"lässigste",0.2095,"positive"
"lässigstem",0.2095,"positive"
"lässigsten",0.2095,"positive"
"lässigster",0.2095,"positive"
"lässigstes",0.2095,"positive"
"löblicherer",0.004,"positive"
"löblicheres",0.004,"positive"
"löblichstem",0.004,"positive"
"löblichen",0.004,"positive"
"löblichem",0.004,"positive"
"löblicheren",0.004,"positive"
"löblichsten",0.004,"positive"
"löblicher",0.004,"positive"
"löbliches",0.004,"positive"
"löblichster",0.004,"positive"
"löblichere",0.004,"positive"
"löblichstes",0.004,"positive"
"löbliche",0.004,"positive"
"löblichste",0.004,"positive"
"löblicherem",0.004,"positive"
"löstet",0.004,"positive"
"lösest",0.004,"positive"
"gelöst",0.004,"positive"
"löset",0.004,"positive"
"löstest",0.004,"positive"
"löste",0.004,"positive"
"löst",0.004,"positive"
"lösten",0.004,"positive"
"löse",0.004,"positive"
"lückenlosestem",0.004,"positive"
"lückenlosem",0.004,"positive"
"lückenloserem",0.004,"positive"
"lückenloseren",0.004,"positive"
"lückenloseres",0.004,"positive"
"lückenlosen",0.004,"positive"
"lückenloserer",0.004,"positive"
"lückenlosere",0.004,"positive"
"lückenloser",0.004,"positive"
"lückenloses",0.004,"positive"
"lückenlosesten",0.004,"positive"
"lückenlose",0.004,"positive"
"lückenlosestes",0.004,"positive"
"lückenlosester",0.004,"positive"
"lückenloseste",0.004,"positive"
"magischeres",0.004,"positive"
"magischerer",0.004,"positive"
"magischeren",0.004,"positive"
"magischstes",0.004,"positive"
"magischerem",0.004,"positive"
"magischster",0.004,"positive"
"magisches",0.004,"positive"
"magischere",0.004,"positive"
"magische",0.004,"positive"
"magischstem",0.004,"positive"
"magischer",0.004,"positive"
"magischsten",0.004,"positive"
"magischem",0.004,"positive"
"magischen",0.004,"positive"
"magischste",0.004,"positive"
"majestätische",0.073,"positive"
"majestätischstem",0.073,"positive"
"majestätischsten",0.073,"positive"
"majestätischstes",0.073,"positive"
"majestätischerer",0.073,"positive"
"majestätischeres",0.073,"positive"
"majestätischster",0.073,"positive"
"majestätischerem",0.073,"positive"
"majestätischeren",0.073,"positive"
"majestätischere",0.073,"positive"
"majestätischste",0.073,"positive"
"majestätischen",0.073,"positive"
"majestätisches",0.073,"positive"
"majestätischer",0.073,"positive"
"majestätischem",0.073,"positive"
"makelloses",0.2,"positive"
"makelloseren",0.2,"positive"
"makelloseres",0.2,"positive"
"makelloserer",0.2,"positive"
"makellosesten",0.2,"positive"
"makellosestem",0.2,"positive"
"makelloserem",0.2,"positive"
"makelloser",0.2,"positive"
"makelloseste",0.2,"positive"
"makellosester",0.2,"positive"
"makellosestes",0.2,"positive"
"makellosem",0.2,"positive"
"makellosen",0.2,"positive"
"makellose",0.2,"positive"
"makellosere",0.2,"positive"
"malerischster",0.0753,"positive"
"malerischstes",0.0753,"positive"
"malerischerem",0.0753,"positive"
"malerischem",0.0753,"positive"
"malerischeren",0.0753,"positive"
"malerischen",0.0753,"positive"
"malerischerer",0.0753,"positive"
"malerischste",0.0753,"positive"
"malerischeres",0.0753,"positive"
"malerischere",0.0753,"positive"
"malerische",0.0753,"positive"
"malerischer",0.0753,"positive"
"malerisches",0.0753,"positive"
"malerischstem",0.0753,"positive"
"malerischsten",0.0753,"positive"
"markantere",0.1935,"positive"
"markanteres",0.1935,"positive"
"markanterer",0.1935,"positive"
"markante",0.1935,"positive"
"markanteren",0.1935,"positive"
"markanter",0.1935,"positive"
"markanterem",0.1935,"positive"
"markanteste",0.1935,"positive"
"markantestes",0.1935,"positive"
"markantester",0.1935,"positive"
"markantem",0.1935,"positive"
"markanten",0.1935,"positive"
"markantesten",0.1935,"positive"
"markantestem",0.1935,"positive"
"markantes",0.1935,"positive"
"massivstes",0.004,"positive"
"massiven",0.004,"positive"
"massivem",0.004,"positive"
"massiver",0.004,"positive"
"massives",0.004,"positive"
"massive",0.004,"positive"
"massiverem",0.004,"positive"
"massiveren",0.004,"positive"
"massivsten",0.004,"positive"
"massivstem",0.004,"positive"
"massiverer",0.004,"positive"
"massivster",0.004,"positive"
"massiveres",0.004,"positive"
"massivere",0.004,"positive"
"massivste",0.004,"positive"
"maximalem",0.004,"positive"
"maximalen",0.004,"positive"
"maximalste",0.004,"positive"
"maximaleres",0.004,"positive"
"maximalerer",0.004,"positive"
"maximalstem",0.004,"positive"
"maximalster",0.004,"positive"
"maximalsten",0.004,"positive"
"maximalstes",0.004,"positive"
"maximaleren",0.004,"positive"
"maximalerem",0.004,"positive"
